n,human,comp
3441,34410,0.118405
3442,34420,0.118474
3443,34430,0.118542
3444,34440,0.118611
3445,34450,0.11868
3446,34460,0.118749
3447,34470,0.118818
3448,34480,0.118887
3449,34490,0.118956
3450,34500,0.119025
3451,34510,0.119094
3452,34520,0.119163
3453,34530,0.119232
3454,34540,0.119301
3455,34550,0.11937
3456,34560,0.119439
3457,34570,0.119508
3458,34580,0.119578
3459,34590,0.119647
3460,34600,0.119716
3461,34610,0.119785
3462,34620,0.119854
3463,34630,0.119924
3464,34640,0.119993
3465,34650,0.120062
3466,34660,0.120132
3467,34670,0.120201
3468,34680,0.12027
3469,34690,0.12034
3470,34700,0.120409
3471,34710,0.120478
3472,34720,0.120548
3473,34730,0.120617
3474,34740,0.120687
3475,34750,0.120756
3476,34760,0.120826
3477,34770,0.120895
3478,34780,0.120965
3479,34790,0.121034
3480,34800,0.121104
3481,34810,0.121174
3482,34820,0.121243
3483,34830,0.121313
3484,34840,0.121383
3485,34850,0.121452
3486,34860,0.121522
3487,34870,0.121592
3488,34880,0.121661
3489,34890,0.121731
3490,34900,0.121801
3491,34910,0.121871
3492,34920,0.121941
3493,34930,0.12201
3494,34940,0.12208
3495,34950,0.12215
3496,34960,0.12222
3497,34970,0.12229
3498,34980,0.12236
3499,34990,0.12243
3500,35000,0.1225
3501,35010,0.12257
3502,35020,0.12264
3503,35030,0.12271
3504,35040,0.12278
3505,35050,0.12285
3506,35060,0.12292
3507,35070,0.12299
3508,35080,0.123061
3509,35090,0.123131
3510,35100,0.123201
3511,35110,0.123271
3512,35120,0.123341
3513,35130,0.123412
3514,35140,0.123482
3515,35150,0.123552
3516,35160,0.123623
3517,35170,0.123693
3518,35180,0.123763
3519,35190,0.123834
3520,35200,0.123904
3521,35210,0.123974
3522,35220,0.124045
3523,35230,0.124115
3524,35240,0.124186
3525,35250,0.124256
3526,35260,0.124327
3527,35270,0.124397
3528,35280,0.124468
3529,35290,0.124538
3530,35300,0.124609
3531,35310,0.12468
3532,35320,0.12475
3533,35330,0.124821
3534,35340,0.124892
3535,35350,0.124962
3536,35360,0.125033
3537,35370,0.125104
3538,35380,0.125174
3539,35390,0.125245
3540,35400,0.125316
3541,35410,0.125387
3542,35420,0.125458
3543,35430,0.125528
3544,35440,0.125599
3545,35450,0.12567
3546,35460,0.125741
3547,35470,0.125812
3548,35480,0.125883
3549,35490,0.125954
3550,35500,0.126025
3551,35510,0.126096
3552,35520,0.126167
3553,35530,0.126238
3554,35540,0.126309
3555,35550,0.12638
3556,35560,0.126451
3557,35570,0.126522
3558,35580,0.126594
3559,35590,0.126665
3560,35600,0.126736
3561,35610,0.126807
3562,35620,0.126878
3563,35630,0.12695
3564,35640,0.127021
3565,35650,0.127092
3566,35660,0.127164
3567,35670,0.127235
3568,35680,0.127306
3569,35690,0.127378
3570,35700,0.127449
3571,35710,0.12752
3572,35720,0.127592
3573,35730,0.127663
3574,35740,0.127735
3575,35750,0.127806
3576,35760,0.127878
3577,35770,0.127949
3578,35780,0.128021
3579,35790,0.128092
3580,35800,0.128164
3581,35810,0.128236
3582,35820,0.128307
3583,35830,0.128379
3584,35840,0.128451
3585,35850,0.128522
3586,35860,0.128594
3587,35870,0.128666
3588,35880,0.128737
3589,35890,0.128809
3590,35900,0.128881
3591,35910,0.128953
3592,35920,0.129025
3593,35930,0.129096
3594,35940,0.129168
3595,35950,0.12924
3596,35960,0.129312
3597,35970,0.129384
3598,35980,0.129456
3599,35990,0.129528
3600,36000,0.1296
3601,36010,0.129672
3602,36020,0.129744
3603,36030,0.129816
3604,36040,0.129888
3605,36050,0.12996
3606,36060,0.130032
3607,36070,0.130104
3608,36080,0.130177
3609,36090,0.130249
3610,36100,0.130321
3611,36110,0.130393
3612,36120,0.130465
3613,36130,0.130538
3614,36140,0.13061
3615,36150,0.130682
3616,36160,0.130755
3617,36170,0.130827
3618,36180,0.130899
3619,36190,0.130972
3620,36200,0.131044
3621,36210,0.131116
3622,36220,0.131189
3623,36230,0.131261
3624,36240,0.131334
3625,36250,0.131406
3626,36260,0.131479
3627,36270,0.131551
3628,36280,0.131624
3629,36290,0.131696
3630,36300,0.131769
3631,36310,0.131842
3632,36320,0.131914
3633,36330,0.131987
3634,36340,0.13206
3635,36350,0.132132
3636,36360,0.132205
3637,36370,0.132278
3638,36380,0.13235
3639,36390,0.132423
3640,36400,0.132496
3641,36410,0.132569
3642,36420,0.132642
3643,36430,0.132714
3644,36440,0.132787
3645,36450,0.13286
3646,36460,0.132933
3647,36470,0.133006
3648,36480,0.133079
3649,36490,0.133152
3650,36500,0.133225
3651,36510,0.133298
3652,36520,0.133371
3653,36530,0.133444
3654,36540,0.133517
3655,36550,0.13359
3656,36560,0.133663
3657,36570,0.133736
3658,36580,0.13381
3659,36590,0.133883
3660,36600,0.133956
3661,36610,0.134029
3662,36620,0.134102
3663,36630,0.134176
3664,36640,0.134249
3665,36650,0.134322
3666,36660,0.134396
3667,36670,0.134469
3668,36680,0.134542
3669,36690,0.134616
3670,36700,0.134689
3671,36710,0.134762
3672,36720,0.134836
3673,36730,0.134909
3674,36740,0.134983
3675,36750,0.135056
3676,36760,0.13513
3677,36770,0.135203
3678,36780,0.135277
3679,36790,0.13535
3680,36800,0.135424
3681,36810,0.135498
3682,36820,0.135571
3683,36830,0.135645
3684,36840,0.135719
3685,36850,0.135792
3686,36860,0.135866
3687,36870,0.13594
3688,36880,0.136013
3689,36890,0.136087
3690,36900,0.136161
3691,36910,0.136235
3692,36920,0.136309
3693,36930,0.136382
3694,36940,0.136456
3695,36950,0.13653
3696,36960,0.136604
3697,36970,0.136678
3698,36980,0.136752
3699,36990,0.136826
3700,37000,0.1369
3701,37010,0.136974
3702,37020,0.137048
3703,37030,0.137122
3704,37040,0.137196
3705,37050,0.13727
3706,37060,0.137344
3707,37070,0.137418
3708,37080,0.137493
3709,37090,0.137567
3710,37100,0.137641
3711,37110,0.137715
3712,37120,0.137789
3713,37130,0.137864
3714,37140,0.137938
3715,37150,0.138012
3716,37160,0.138087
3717,37170,0.138161
3718,37180,0.138235
3719,37190,0.13831
3720,37200,0.138384
3721,37210,0.138458
3722,37220,0.138533
3723,37230,0.138607
3724,37240,0.138682
3725,37250,0.138756
3726,37260,0.138831
3727,37270,0.138905
3728,37280,0.13898
3729,37290,0.139054
3730,37300,0.139129
3731,37310,0.139204
3732,37320,0.139278
3733,37330,0.139353
3734,37340,0.139428
3735,37350,0.139502
3736,37360,0.139577
3737,37370,0.139652
3738,37380,0.139726
3739,37390,0.139801
3740,37400,0.139876
3741,37410,0.139951
3742,37420,0.140026
3743,37430,0.1401
3744,37440,0.140175
3745,37450,0.14025
3746,37460,0.140325
3747,37470,0.1404
3748,37480,0.140475
3749,37490,0.14055
3750,37500,0.140625
3751,37510,0.1407
3752,37520,0.140775
3753,37530,0.14085
3754,37540,0.140925
3755,37550,0.141
3756,37560,0.141075
3757,37570,0.14115
3758,37580,0.141226
3759,37590,0.141301
3760,37600,0.141376
3761,37610,0.141451
3762,37620,0.141526
3763,37630,0.141602
3764,37640,0.141677
3765,37650,0.141752
3766,37660,0.141828
3767,37670,0.141903
3768,37680,0.141978
3769,37690,0.142054
3770,37700,0.142129
3771,37710,0.142204
3772,37720,0.14228
3773,37730,0.142355
3774,37740,0.142431
3775,37750,0.142506
3776,37760,0.142582
3777,37770,0.142657
3778,37780,0.142733
3779,37790,0.142808
3780,37800,0.142884
3781,37810,0.14296
3782,37820,0.143035
3783,37830,0.143111
3784,37840,0.143187
3785,37850,0.143262
3786,37860,0.143338
3787,37870,0.143414
3788,37880,0.143489
3789,37890,0.143565
3790,37900,0.143641
3791,37910,0.143717
3792,37920,0.143793
3793,37930,0.143868
3794,37940,0.143944
3795,37950,0.14402
3796,37960,0.144096
3797,37970,0.144172
3798,37980,0.144248
3799,37990,0.144324
3800,38000,0.1444
3801,38010,0.144476
3802,38020,0.144552
3803,38030,0.144628
3804,38040,0.144704
3805,38050,0.14478
3806,38060,0.144856
3807,38070,0.144932
3808,38080,0.145009
3809,38090,0.145085
3810,38100,0.145161
3811,38110,0.145237
3812,38120,0.145313
3813,38130,0.14539
3814,38140,0.145466
3815,38150,0.145542
3816,38160,0.145619
3817,38170,0.145695
3818,38180,0.145771
3819,38190,0.145848
3820,38200,0.145924
3821,38210,0.146
3822,38220,0.146077
3823,38230,0.146153
3824,38240,0.14623
3825,38250,0.146306
3826,38260,0.146383
3827,38270,0.146459
3828,38280,0.146536
3829,38290,0.146612
3830,38300,0.146689
3831,38310,0.146766
3832,38320,0.146842
3833,38330,0.146919
3834,38340,0.146996
3835,38350,0.147072
3836,38360,0.147149
3837,38370,0.147226
3838,38380,0.147302
3839,38390,0.147379
3840,38400,0.147456
3841,38410,0.147533
3842,38420,0.14761
3843,38430,0.147686
3844,38440,0.147763
3845,38450,0.14784
3846,38460,0.147917
3847,38470,0.147994
3848,38480,0.148071
3849,38490,0.148148
3850,38500,0.148225
3851,38510,0.148302
3852,38520,0.148379
3853,38530,0.148456
3854,38540,0.148533
3855,38550,0.14861
3856,38560,0.148687
3857,38570,0.148764
3858,38580,0.148842
3859,38590,0.148919
3860,38600,0.148996
3861,38610,0.149073
3862,38620,0.14915
3863,38630,0.149228
3864,38640,0.149305
3865,38650,0.149382
3866,38660,0.14946
3867,38670,0.149537
3868,38680,0.149614
3869,38690,0.149692
3870,38700,0.149769
3871,38710,0.149846
3872,38720,0.149924
3873,38730,0.150001
3874,38740,0.150079
3875,38750,0.150156
3876,38760,0.150234
3877,38770,0.150311
3878,38780,0.150389
3879,38790,0.150466
3880,38800,0.150544
3881,38810,0.150622
3882,38820,0.150699
3883,38830,0.150777
3884,38840,0.150855
3885,38850,0.150932
3886,38860,0.15101
3887,38870,0.151088
3888,38880,0.151165
3889,38890,0.151243
3890,38900,0.151321
3891,38910,0.151399
3892,38920,0.151477
3893,38930,0.151554
3894,38940,0.151632
3895,38950,0.15171
3896,38960,0.151788
3897,38970,0.151866
3898,38980,0.151944
3899,38990,0.152022
3900,39000,0.1521
3901,39010,0.152178
3902,39020,0.152256
3903,39030,0.152334
3904,39040,0.152412
3905,39050,0.15249
3906,39060,0.152568
3907,39070,0.152646
3908,39080,0.152725
3909,39090,0.152803
3910,39100,0.152881
3911,39110,0.152959
3912,39120,0.153037
3913,39130,0.153116
3914,39140,0.153194
3915,39150,0.153272
3916,39160,0.153351
3917,39170,0.153429
3918,39180,0.153507
3919,39190,0.153586
3920,39200,0.153664
3921,39210,0.153742
3922,39220,0.153821
3923,39230,0.153899
3924,39240,0.153978
3925,39250,0.154056
3926,39260,0.154135
3927,39270,0.154213
3928,39280,0.154292
3929,39290,0.15437
3930,39300,0.154449
3931,39310,0.154528
3932,39320,0.154606
3933,39330,0.154685
3934,39340,0.154764
3935,39350,0.154842
3936,39360,0.154921
3937,39370,0.155
3938,39380,0.155078
3939,39390,0.155157
3940,39400,0.155236
3941,39410,0.155315
3942,39420,0.155394
3943,39430,0.155472
3944,39440,0.155551
3945,39450,0.15563
3946,39460,0.155709
3947,39470,0.155788
3948,39480,0.155867
3949,39490,0.155946
3950,39500,0.156025
3951,39510,0.156104
3952,39520,0.156183
3953,39530,0.156262
3954,39540,0.156341
3955,39550,0.15642
3956,39560,0.156499
3957,39570,0.156578
3958,39580,0.156658
3959,39590,0.156737
3960,39600,0.156816
3961,39610,0.156895
3962,39620,0.156974
3963,39630,0.157054
3964,39640,0.157133
3965,39650,0.157212
3966,39660,0.157292
3967,39670,0.157371
3968,39680,0.15745
3969,39690,0.15753
3970,39700,0.157609
3971,39710,0.157688
3972,39720,0.157768
3973,39730,0.157847
3974,39740,0.157927
3975,39750,0.158006
3976,39760,0.158086
3977,39770,0.158165
3978,39780,0.158245
3979,39790,0.158324
3980,39800,0.158404
3981,39810,0.158484
3982,39820,0.158563
3983,39830,0.158643
3984,39840,0.158723
3985,39850,0.158802
3986,39860,0.158882
3987,39870,0.158962
3988,39880,0.159041
3989,39890,0.159121
3990,39900,0.159201
3991,39910,0.159281
3992,39920,0.159361
3993,39930,0.15944
3994,39940,0.15952
3995,39950,0.1596
3996,39960,0.15968
3997,39970,0.15976
3998,39980,0.15984
3999,39990,0.15992
4000,40000,0.16
4001,40010,0.16008
4002,40020,0.16016
4003,40030,0.16024
4004,40040,0.16032
4005,40050,0.1604
4006,40060,0.16048
4007,40070,0.16056
4008,40080,0.160641
4009,40090,0.160721
4010,40100,0.160801
4011,40110,0.160881
4012,40120,0.160961
4013,40130,0.161042
4014,40140,0.161122
4015,40150,0.161202
4016,40160,0.161283
4017,40170,0.161363
4018,40180,0.161443
4019,40190,0.161524
4020,40200,0.161604
4021,40210,0.161684
4022,40220,0.161765
4023,40230,0.161845
4024,40240,0.161926
4025,40250,0.162006
4026,40260,0.162087
4027,40270,0.162167
4028,40280,0.162248
4029,40290,0.162328
4030,40300,0.162409
4031,40310,0.16249
4032,40320,0.16257
4033,40330,0.162651
4034,40340,0.162732
4035,40350,0.162812
4036,40360,0.162893
4037,40370,0.162974
4038,40380,0.163054
4039,40390,0.163135
4040,40400,0.163216
4041,40410,0.163297
4042,40420,0.163378
4043,40430,0.163458
4044,40440,0.163539
4045,40450,0.16362
4046,40460,0.163701
4047,40470,0.163782
4048,40480,0.163863
4049,40490,0.163944
4050,40500,0.164025
4051,40510,0.164106
4052,40520,0.164187
4053,40530,0.164268
4054,40540,0.164349
4055,40550,0.16443
4056,40560,0.164511
4057,40570,0.164592
4058,40580,0.164674
4059,40590,0.164755
4060,40600,0.164836
4061,40610,0.164917
4062,40620,0.164998
4063,40630,0.16508
4064,40640,0.165161
4065,40650,0.165242
4066,40660,0.165324
4067,40670,0.165405
4068,40680,0.165486
4069,40690,0.165568
4070,40700,0.165649
4071,40710,0.16573
4072,40720,0.165812
4073,40730,0.165893
4074,40740,0.165975
4075,40750,0.166056
4076,40760,0.166138
4077,40770,0.166219
4078,40780,0.166301
4079,40790,0.166382
4080,40800,0.166464
4081,40810,0.166546
4082,40820,0.166627
4083,40830,0.166709
4084,40840,0.166791
4085,40850,0.166872
4086,40860,0.166954
4087,40870,0.167036
4088,40880,0.167117
4089,40890,0.167199
4090,40900,0.167281
4091,40910,0.167363
4092,40920,0.167445
4093,40930,0.167526
4094,40940,0.167608
4095,40950,0.16769
4096,40960,0.167772
4097,40970,0.167854
4098,40980,0.167936
4099,40990,0.168018
4100,41000,0.1681
4101,41010,0.168182
4102,41020,0.168264
4103,41030,0.168346
4104,41040,0.168428
4105,41050,0.16851
4106,41060,0.168592
4107,41070,0.168674
4108,41080,0.168757
4109,41090,0.168839
4110,41100,0.168921
4111,41110,0.169003
4112,41120,0.169085
4113,41130,0.169168
4114,41140,0.16925
4115,41150,0.169332
4116,41160,0.169415
4117,41170,0.169497
4118,41180,0.169579
4119,41190,0.169662
4120,41200,0.169744
4121,41210,0.169826
4122,41220,0.169909
4123,41230,0.169991
4124,41240,0.170074
4125,41250,0.170156
4126,41260,0.170239
4127,41270,0.170321
4128,41280,0.170404
4129,41290,0.170486
4130,41300,0.170569
4131,41310,0.170652
4132,41320,0.170734
4133,41330,0.170817
4134,41340,0.1709
4135,41350,0.170982
4136,41360,0.171065
4137,41370,0.171148
4138,41380,0.17123
4139,41390,0.171313
4140,41400,0.171396
4141,41410,0.171479
4142,41420,0.171562
4143,41430,0.171644
4144,41440,0.171727
4145,41450,0.17181
4146,41460,0.171893
4147,41470,0.171976
4148,41480,0.172059
4149,41490,0.172142
4150,41500,0.172225
4151,41510,0.172308
4152,41520,0.172391
4153,41530,0.172474
4154,41540,0.172557
4155,41550,0.17264
4156,41560,0.172723
4157,41570,0.172806
4158,41580,0.17289
4159,41590,0.172973
4160,41600,0.173056
4161,41610,0.173139
4162,41620,0.173222
4163,41630,0.173306
4164,41640,0.173389
4165,41650,0.173472
4166,41660,0.173556
4167,41670,0.173639
4168,41680,0.173722
4169,41690,0.173806
4170,41700,0.173889
4171,41710,0.173972
4172,41720,0.174056
4173,41730,0.174139
4174,41740,0.174223
4175,41750,0.174306
4176,41760,0.17439
4177,41770,0.174473
4178,41780,0.174557
4179,41790,0.17464
4180,41800,0.174724
4181,41810,0.174808
4182,41820,0.174891
4183,41830,0.174975
4184,41840,0.175059
4185,41850,0.175142
4186,41860,0.175226
4187,41870,0.17531
4188,41880,0.175393
4189,41890,0.175477
4190,41900,0.175561
4191,41910,0.175645
4192,41920,0.175729
4193,41930,0.175812
4194,41940,0.175896
4195,41950,0.17598
4196,41960,0.176064
4197,41970,0.176148
4198,41980,0.176232
4199,41990,0.176316
4200,42000,0.1764
4201,42010,0.176484
4202,42020,0.176568
4203,42030,0.176652
4204,42040,0.176736
4205,42050,0.17682
4206,42060,0.176904
4207,42070,0.176988
4208,42080,0.177073
4209,42090,0.177157
4210,42100,0.177241
4211,42110,0.177325
4212,42120,0.177409
4213,42130,0.177494
4214,42140,0.177578
4215,42150,0.177662
4216,42160,0.177747
4217,42170,0.177831
4218,42180,0.177915
4219,42190,0.178
4220,42200,0.178084
4221,42210,0.178168
4222,42220,0.178253
4223,42230,0.178337
4224,42240,0.178422
4225,42250,0.178506
4226,42260,0.178591
4227,42270,0.178675
4228,42280,0.17876
4229,42290,0.178844
4230,42300,0.178929
4231,42310,0.179014
4232,42320,0.179098
4233,42330,0.179183
4234,42340,0.179268
4235,42350,0.179352
4236,42360,0.179437
4237,42370,0.179522
4238,42380,0.179606
4239,42390,0.179691
4240,42400,0.179776
4241,42410,0.179861
4242,42420,0.179946
4243,42430,0.18003
4244,42440,0.180115
4245,42450,0.1802
4246,42460,0.180285
4247,42470,0.18037
4248,42480,0.180455
4249,42490,0.18054
4250,42500,0.180625
4251,42510,0.18071
4252,42520,0.180795
4253,42530,0.18088
4254,42540,0.180965
4255,42550,0.18105
4256,42560,0.181135
4257,42570,0.18122
4258,42580,0.181306
4259,42590,0.181391
4260,42600,0.181476
4261,42610,0.181561
4262,42620,0.181646
4263,42630,0.181732
4264,42640,0.181817
4265,42650,0.181902
4266,42660,0.181988
4267,42670,0.182073
4268,42680,0.182158
4269,42690,0.182244
4270,42700,0.182329
4271,42710,0.182414
4272,42720,0.1825
4273,42730,0.182585
4274,42740,0.182671
4275,42750,0.182756
4276,42760,0.182842
4277,42770,0.182927
4278,42780,0.183013
4279,42790,0.183098
4280,42800,0.183184
4281,42810,0.18327
4282,42820,0.183355
4283,42830,0.183441
4284,42840,0.183527
4285,42850,0.183612
4286,42860,0.183698
4287,42870,0.183784
4288,42880,0.183869
4289,42890,0.183955
4290,42900,0.184041
4291,42910,0.184127
4292,42920,0.184213
4293,42930,0.184298
4294,42940,0.184384
4295,42950,0.18447
4296,42960,0.184556
4297,42970,0.184642
4298,42980,0.184728
4299,42990,0.184814
4300,43000,0.1849
4301,43010,0.184986
4302,43020,0.185072
4303,43030,0.185158
4304,43040,0.185244
4305,43050,0.18533
4306,43060,0.185416
4307,43070,0.185502
4308,43080,0.185589
4309,43090,0.185675
4310,43100,0.185761
4311,43110,0.185847
4312,43120,0.185933
4313,43130,0.18602
4314,43140,0.186106
4315,43150,0.186192
4316,43160,0.186279
4317,43170,0.186365
4318,43180,0.186451
4319,43190,0.186538
4320,43200,0.186624
4321,43210,0.18671
4322,43220,0.186797
4323,43230,0.186883
4324,43240,0.18697
4325,43250,0.187056
4326,43260,0.187143
4327,43270,0.187229
4328,43280,0.187316
4329,43290,0.187402
4330,43300,0.187489
4331,43310,0.187576
4332,43320,0.187662
4333,43330,0.187749
4334,43340,0.187836
4335,43350,0.187922
4336,43360,0.188009
4337,43370,0.188096
4338,43380,0.188182
4339,43390,0.188269
4340,43400,0.188356
4341,43410,0.188443
4342,43420,0.18853
4343,43430,0.188616
4344,43440,0.188703
4345,43450,0.18879
4346,43460,0.188877
4347,43470,0.188964
4348,43480,0.189051
4349,43490,0.189138
4350,43500,0.189225
4351,43510,0.189312
4352,43520,0.189399
4353,43530,0.189486
4354,43540,0.189573
4355,43550,0.18966
4356,43560,0.189747
4357,43570,0.189834
4358,43580,0.189922
4359,43590,0.190009
4360,43600,0.190096
4361,43610,0.190183
4362,43620,0.19027
4363,43630,0.190358
4364,43640,0.190445
4365,43650,0.190532
4366,43660,0.19062
4367,43670,0.190707
4368,43680,0.190794
4369,43690,0.190882
4370,43700,0.190969
4371,43710,0.191056
4372,43720,0.191144
4373,43730,0.191231
4374,43740,0.191319
4375,43750,0.191406
4376,43760,0.191494
4377,43770,0.191581
4378,43780,0.191669
4379,43790,0.191756
4380,43800,0.191844
4381,43810,0.191932
4382,43820,0.192019
4383,43830,0.192107
4384,43840,0.192195
4385,43850,0.192282
4386,43860,0.19237
4387,43870,0.192458
4388,43880,0.192545
4389,43890,0.192633
4390,43900,0.192721
4391,43910,0.192809
4392,43920,0.192897
4393,43930,0.192984
4394,43940,0.193072
4395,43950,0.19316
4396,43960,0.193248
4397,43970,0.193336
4398,43980,0.193424
4399,43990,0.193512
4400,44000,0.1936
4401,44010,0.193688
4402,44020,0.193776
4403,44030,0.193864
4404,44040,0.193952
4405,44050,0.19404
4406,44060,0.194128
4407,44070,0.194216
4408,44080,0.194305
4409,44090,0.194393
4410,44100,0.194481
4411,44110,0.194569
4412,44120,0.194657
4413,44130,0.194746
4414,44140,0.194834
4415,44150,0.194922
4416,44160,0.195011
4417,44170,0.195099
4418,44180,0.195187
4419,44190,0.195276
4420,44200,0.195364
4421,44210,0.195452
4422,44220,0.195541
4423,44230,0.195629
4424,44240,0.195718
4425,44250,0.195806
4426,44260,0.195895
4427,44270,0.195983
4428,44280,0.196072
4429,44290,0.19616
4430,44300,0.196249
4431,44310,0.196338
4432,44320,0.196426
4433,44330,0.196515
4434,44340,0.196604
4435,44350,0.196692
4436,44360,0.196781
4437,44370,0.19687
4438,44380,0.196958
4439,44390,0.197047
4440,44400,0.197136
4441,44410,0.197225
4442,44420,0.197314
4443,44430,0.197402
4444,44440,0.197491
4445,44450,0.19758
4446,44460,0.197669
4447,44470,0.197758
4448,44480,0.197847
4449,44490,0.197936
4450,44500,0.198025
4451,44510,0.198114
4452,44520,0.198203
4453,44530,0.198292
4454,44540,0.198381
4455,44550,0.19847
4456,44560,0.198559
4457,44570,0.198648
4458,44580,0.198738
4459,44590,0.198827
4460,44600,0.198916
4461,44610,0.199005
