n,nochange,change
8376,2773,5684
8377,2774,5685
8378,2775,5685
8379,2775,5686
8380,2775,5686
8381,2775,5687
8382,2775,5688
8383,2775,5689
8384,2776,5690
8385,2776,5690
8386,2776,5690
8387,2776,5690
8388,2776,5691
8389,2777,5692
8390,2777,5693
8391,2778,5694
8392,2779,5695
8393,2779,5696
8394,2780,5697
8395,2780,5697
8396,2780,5698
8397,2780,5699
8398,2781,5700
8399,2782,5701
8400,2782,5702
8401,2783,5703
8402,2783,5704
8403,2783,5705
8404,2783,5706
8405,2784,5707
8406,2785,5708
8407,2785,5708
8408,2785,5709
8409,2786,5710
8410,2787,5710
8411,2787,5711
8412,2787,5712
8413,2787,5713
8414,2787,5713
8415,2787,5714
8416,2788,5715
8417,2788,5716
8418,2788,5717
8419,2788,5718
8420,2789,5718
8421,2789,5719
8422,2789,5719
8423,2789,5720
8424,2789,5721
8425,2789,5722
8426,2789,5723
8427,2789,5724
8428,2789,5725
8429,2789,5726
8430,2790,5727
8431,2790,5727
8432,2790,5728
8433,2790,5729
8434,2790,5730
8435,2790,5731
8436,2791,5732
8437,2791,5733
8438,2792,5734
8439,2792,5735
8440,2792,5736
8441,2792,5737
8442,2792,5737
8443,2792,5738
8444,2793,5739
8445,2793,5740
8446,2793,5741
8447,2793,5741
8448,2793,5742
8449,2793,5743
8450,2793,5744
8451,2793,5745
8452,2793,5745
8453,2794,5746
8454,2795,5746
8455,2796,5746
8456,2797,5747
8457,2797,5748
8458,2797,5749
8459,2797,5750
8460,2798,5751
8461,2798,5751
8462,2799,5751
8463,2799,5752
8464,2799,5752
8465,2799,5752
8466,2799,5753
8467,2799,5754
8468,2799,5755
8469,2799,5756
8470,2799,5757
8471,2799,5758
8472,2799,5759
8473,2799,5760
8474,2799,5761
8475,2799,5762
8476,2799,5763
8477,2799,5764
8478,2800,5764
8479,2800,5765
8480,2801,5766
8481,2801,5767
8482,2802,5768
8483,2802,5768
8484,2802,5768
8485,2802,5769
8486,2802,5769
8487,2803,5769
8488,2804,5770
8489,2804,5771
8490,2804,5772
8491,2804,5773
8492,2804,5773
8493,2804,5773
8494,2804,5773
8495,2805,5773
8496,2806,5774
8497,2806,5774
8498,2807,5775
8499,2807,5776
8500,2807,5777
8501,2807,5777
8502,2808,5777
8503,2808,5777
8504,2808,5777
8505,2808,5777
8506,2809,5777
8507,2809,5778
8508,2809,5779
8509,2809,5780
8510,2809,5780
8511,2809,5781
8512,2809,5781
8513,2809,5782
8514,2809,5783
8515,2809,5784
8516,2809,5785
8517,2809,5785
8518,2810,5786
8519,2811,5787
8520,2811,5788
8521,2811,5789
8522,2811,5790
8523,2812,5791
8524,2812,5792
8525,2813,5793
8526,2814,5793
8527,2814,5794
8528,2815,5795
8529,2815,5795
8530,2815,5795
8531,2815,5796
8532,2815,5797
8533,2815,5798
8534,2815,5799
8535,2815,5800
8536,2815,5801
8537,2816,5802
8538,2817,5803
8539,2817,5804
8540,2817,5804
8541,2817,5805
8542,2817,5805
8543,2817,5806
8544,2817,5807
8545,2818,5807
8546,2818,5808
8547,2818,5809
8548,2818,5809
8549,2819,5810
8550,2820,5810
8551,2820,5811
8552,2820,5811
8553,2820,5812
8554,2820,5813
8555,2821,5814
8556,2821,5815
8557,2821,5815
8558,2821,5816
8559,2822,5817
8560,2822,5818
8561,2823,5819
8562,2823,5819
8563,2823,5820
8564,2824,5820
8565,2825,5821
8566,2825,5822
8567,2825,5822
8568,2826,5823
8569,2826,5824
8570,2826,5825
8571,2827,5826
8572,2827,5827
8573,2828,5827
8574,2828,5828
8575,2829,5829
8576,2829,5830
8577,2829,5831
8578,2830,5832
8579,2831,5832
8580,2832,5832
8581,2833,5832
8582,2834,5833
8583,2834,5833
8584,2835,5833
8585,2836,5834
8586,2836,5835
8587,2836,5836
8588,2836,5837
8589,2836,5838
8590,2837,5839
8591,2837,5840
8592,2837,5841
8593,2838,5842
8594,2838,5842
8595,2838,5843
8596,2838,5844
8597,2838,5845
8598,2839,5846
8599,2840,5847
8600,2840,5847
8601,2841,5847
8602,2842,5848
8603,2842,5849
8604,2843,5850
8605,2843,5850
8606,2843,5850
8607,2843,5851
8608,2844,5852
8609,2845,5852
8610,2845,5852
8611,2845,5852
8612,2845,5853
8613,2845,5854
8614,2845,5854
8615,2845,5854
8616,2845,5855
8617,2845,5855
8618,2845,5856
8619,2845,5857
8620,2845,5858
8621,2845,5859
8622,2845,5860
8623,2846,5861
8624,2846,5862
8625,2847,5863
8626,2848,5864
8627,2849,5865
8628,2850,5865
8629,2851,5866
8630,2851,5867
8631,2851,5868
8632,2852,5869
8633,2852,5870
8634,2852,5871
8635,2852,5872
8636,2852,5873
8637,2852,5874
8638,2853,5874
8639,2853,5875
8640,2853,5875
8641,2853,5876
8642,2853,5876
8643,2854,5877
8644,2854,5878
8645,2855,5879
8646,2855,5880
8647,2855,5880
8648,2855,5880
8649,2855,5881
8650,2855,5881
8651,2855,5882
8652,2856,5883
8653,2856,5883
8654,2856,5884
8655,2856,5885
8656,2856,5885
8657,2856,5886
8658,2857,5887
8659,2857,5888
8660,2857,5889
8661,2857,5890
8662,2858,5890
8663,2859,5890
8664,2860,5891
8665,2860,5891
8666,2860,5891
8667,2860,5892
8668,2861,5892
8669,2861,5893
8670,2861,5893
8671,2861,5894
8672,2862,5895
8673,2863,5896
8674,2864,5896
8675,2865,5897
8676,2866,5898
8677,2867,5899
8678,2867,5899
8679,2867,5900
8680,2867,5901
8681,2867,5901
8682,2867,5901
8683,2867,5901
8684,2867,5902
8685,2867,5903
8686,2867,5904
8687,2868,5905
8688,2869,5906
8689,2869,5906
8690,2869,5906
8691,2870,5907
8692,2871,5908
8693,2871,5909
8694,2872,5910
8695,2872,5911
8696,2873,5912
8697,2874,5913
8698,2875,5913
8699,2875,5913
8700,2875,5914
8701,2876,5914
8702,2877,5914
8703,2877,5915
8704,2878,5916
8705,2878,5917
8706,2879,5918
8707,2879,5918
8708,2879,5919
8709,2879,5920
8710,2880,5921
8711,2880,5921
8712,2881,5922
8713,2881,5922
8714,2881,5923
8715,2882,5924
8716,2883,5925
8717,2883,5925
8718,2883,5926
8719,2883,5926
8720,2884,5927
8721,2884,5927
8722,2884,5927
8723,2884,5928
8724,2884,5929
8725,2884,5930
8726,2884,5931
8727,2885,5932
8728,2885,5933
8729,2885,5934
8730,2885,5934
8731,2885,5935
8732,2885,5936
8733,2885,5937
8734,2885,5938
8735,2885,5939
8736,2886,5939
8737,2886,5940
8738,2886,5941
8739,2886,5942
8740,2886,5942
8741,2886,5942
8742,2886,5943
8743,2886,5944
8744,2886,5945
8745,2886,5946
8746,2886,5946
8747,2886,5946
8748,2886,5947
8749,2886,5947
8750,2887,5948
8751,2887,5949
8752,2888,5949
8753,2888,5950
8754,2888,5950
8755,2888,5951
8756,2888,5951
8757,2889,5952
8758,2890,5953
8759,2890,5954
8760,2890,5954
8761,2890,5955
8762,2891,5956
8763,2891,5957
8764,2891,5958
8765,2891,5958
8766,2891,5958
8767,2892,5959
8768,2892,5960
8769,2892,5960
8770,2892,5961
8771,2892,5962
8772,2892,5963
8773,2892,5964
8774,2892,5965
8775,2892,5966
8776,2893,5967
8777,2893,5968
8778,2894,5969
8779,2894,5970
8780,2894,5970
8781,2895,5971
8782,2895,5971
8783,2895,5972
8784,2896,5973
8785,2896,5974
8786,2896,5974
8787,2896,5974
8788,2897,5974
8789,2898,5975
8790,2898,5976
8791,2899,5976
8792,2899,5977
8793,2900,5978
8794,2900,5978
8795,2900,5979
8796,2900,5979
8797,2901,5980
8798,2901,5981
8799,2901,5982
8800,2901,5983
8801,2902,5983
8802,2902,5984
8803,2902,5984
8804,2903,5985
8805,2903,5985
8806,2904,5986
8807,2904,5987
8808,2904,5988
8809,2904,5988
8810,2904,5989
8811,2905,5990
8812,2905,5991
8813,2905,5992
8814,2905,5993
8815,2905,5994
8816,2906,5995
8817,2907,5995
8818,2907,5995
8819,2907,5996
8820,2907,5997
8821,2908,5998
8822,2908,5998
8823,2908,5998
8824,2909,5998
8825,2909,5998
8826,2910,5999
8827,2910,6000
8828,2910,6000
8829,2911,6001
8830,2911,6002
8831,2912,6002
8832,2912,6002
8833,2913,6003
8834,2913,6004
8835,2913,6004
8836,2914,6005
8837,2915,6005
8838,2915,6005
8839,2916,6006
8840,2916,6007
8841,2916,6007
8842,2917,6008
8843,2917,6009
8844,2917,6010
8845,2917,6011
8846,2918,6011
8847,2918,6012
8848,2918,6013
8849,2918,6013
8850,2918,6013
8851,2919,6013
8852,2920,6014
8853,2920,6014
8854,2920,6015
8855,2920,6015
8856,2920,6015
8857,2921,6016
8858,2921,6017
8859,2921,6017
8860,2921,6018
8861,2922,6019
8862,2922,6020
8863,2922,6020
8864,2923,6021
8865,2924,6022
8866,2925,6022
8867,2926,6022
8868,2927,6023
8869,2927,6023
8870,2928,6023
8871,2929,6024
8872,2930,6025
8873,2930,6026
8874,2931,6027
8875,2932,6027
8876,2932,6027
8877,2932,6028
8878,2932,6029
8879,2933,6030
8880,2934,6030
8881,2935,6031
8882,2936,6031
8883,2936,6031
8884,2936,6032
8885,2936,6033
8886,2936,6033
8887,2936,6033
8888,2937,6034
8889,2937,6035
8890,2937,6036
8891,2937,6037
8892,2937,6038
8893,2937,6038
8894,2937,6039
8895,2937,6040
8896,2937,6040
8897,2937,6041
8898,2937,6042
8899,2938,6042
8900,2938,6042
8901,2938,6043
8902,2938,6044
8903,2939,6045
8904,2939,6046
8905,2939,6046
8906,2940,6047
8907,2940,6048
8908,2940,6049
8909,2940,6050
8910,2940,6050
8911,2940,6051
8912,2940,6052
8913,2940,6053
8914,2940,6053
8915,2941,6054
8916,2942,6055
8917,2942,6055
8918,2942,6055
8919,2942,6055
8920,2942,6055
8921,2942,6056
8922,2943,6057
8923,2944,6058
8924,2944,6059
8925,2944,6059
8926,2944,6060
8927,2944,6061
8928,2944,6062
8929,2944,6062
8930,2945,6063
8931,2945,6064
8932,2945,6065
8933,2945,6066
8934,2945,6066
8935,2945,6067
8936,2945,6068
8937,2945,6069
8938,2945,6070
8939,2945,6071
8940,2945,6072
8941,2945,6073
8942,2946,6073
8943,2947,6073
8944,2947,6074
8945,2947,6075
8946,2948,6076
8947,2948,6077
8948,2948,6077
8949,2949,6078
8950,2950,6079
8951,2950,6080
8952,2950,6081
8953,2951,6082
8954,2951,6083
8955,2952,6084
8956,2953,6085
8957,2953,6085
8958,2954,6086
8959,2954,6087
8960,2954,6088
8961,2955,6089
8962,2955,6090
8963,2955,6091
8964,2955,6091
8965,2956,6092
8966,2956,6093
8967,2956,6094
8968,2957,6095
8969,2957,6095
8970,2957,6096
8971,2957,6096
8972,2957,6097
8973,2958,6098
8974,2958,6098
8975,2958,6099
8976,2959,6099
8977,2959,6100
8978,2960,6100
8979,2960,6100
8980,2961,6101
8981,2961,6102
8982,2961,6102
8983,2961,6102
8984,2961,6102
8985,2962,6103
8986,2962,6103
8987,2962,6104
8988,2962,6105
8989,2962,6106
8990,2963,6107
8991,2963,6107
8992,2963,6108
8993,2964,6109
8994,2965,6110
8995,2965,6110
8996,2965,6111
8997,2965,6111
8998,2965,6112
8999,2965,6112
9000,2965,6113
9001,2965,6114
9002,2965,6114
9003,2965,6115
9004,2965,6116
9005,2965,6116
9006,2966,6117
9007,2966,6118
9008,2966,6119
9009,2966,6120
9010,2967,6121
9011,2967,6122
9012,2967,6122
9013,2967,6123
9014,2967,6124
9015,2967,6124
9016,2967,6125
9017,2967,6126
9018,2967,6126
9019,2967,6126
9020,2968,6127
9021,2968,6127
9022,2968,6128
9023,2969,6128
9024,2969,6129
9025,2969,6130
9026,2969,6131
9027,2969,6131
9028,2970,6132
9029,2971,6133
9030,2971,6133
9031,2971,6134
9032,2971,6135
9033,2971,6136
9034,2971,6137
9035,2971,6137
9036,2971,6138
9037,2971,6139
9038,2971,6140
9039,2971,6141
9040,2972,6142
9041,2973,6142
9042,2974,6143
9043,2974,6143
9044,2974,6144
9045,2974,6144
9046,2975,6145
9047,2976,6146
9048,2976,6147
9049,2976,6147
9050,2977,6147
9051,2977,6147
9052,2977,6148
9053,2977,6149
9054,2978,6149
9055,2978,6149
9056,2979,6150
9057,2979,6151
9058,2979,6151
9059,2979,6151
9060,2980,6152
9061,2980,6153
9062,2980,6153
9063,2980,6153
9064,2980,6154
9065,2981,6155
9066,2981,6155
9067,2981,6156
9068,2982,6157
9069,2982,6157
9070,2982,6158
9071,2982,6158
9072,2983,6159
9073,2983,6160
9074,2983,6160
9075,2983,6161
9076,2983,6162
9077,2984,6162
9078,2985,6163
9079,2985,6164
9080,2985,6165
9081,2986,6165
9082,2986,6165
9083,2986,6165
9084,2986,6166
9085,2986,6166
9086,2986,6166
9087,2986,6167
9088,2986,6167
9089,2987,6168
9090,2987,6169
9091,2988,6170
9092,2989,6170
9093,2989,6171
9094,2989,6172
9095,2989,6172
9096,2989,6173
9097,2990,6174
9098,2990,6174
9099,2990,6175
9100,2990,6176
9101,2991,6177
9102,2992,6178
9103,2992,6179
9104,2992,6180
9105,2993,6181
9106,2993,6182
9107,2994,6182
9108,2995,6182
9109,2995,6183
9110,2995,6183
9111,2996,6184
9112,2997,6184
9113,2997,6185
9114,2997,6186
9115,2998,6187
9116,2998,6188
9117,2999,6189
9118,2999,6190
9119,2999,6190
9120,2999,6190
9121,3000,6191
9122,3000,6192
9123,3000,6192
9124,3001,6193
9125,3001,6194
9126,3001,6195
9127,3001,6196
9128,3001,6197
9129,3001,6198
9130,3001,6198
9131,3002,6198
9132,3002,6198
9133,3002,6198
9134,3003,6199
9135,3003,6200
9136,3004,6201
9137,3004,6202
9138,3005,6203
9139,3006,6204
9140,3006,6205
9141,3007,6205
9142,3008,6205
9143,3008,6205
9144,3009,6206
9145,3010,6206
9146,3010,6206
9147,3011,6207
9148,3011,6208
9149,3011,6209
9150,3011,6209
9151,3011,6210
9152,3011,6210
9153,3012,6211
9154,3012,6211
9155,3012,6211
9156,3012,6212
9157,3013,6213
9158,3013,6214
9159,3013,6214
9160,3013,6215
9161,3013,6216
9162,3013,6216
9163,3014,6217
9164,3015,6218
9165,3015,6218
9166,3015,6219
9167,3016,6219
9168,3016,6220
9169,3016,6220
9170,3016,6220
9171,3016,6221
9172,3016,6221
9173,3017,6222
9174,3017,6223
9175,3017,6223
9176,3018,6224
9177,3019,6225
9178,3019,6225
9179,3019,6226
9180,3019,6226
9181,3019,6227
9182,3019,6228
9183,3020,6229
9184,3020,6230
9185,3021,6230
9186,3021,6231
9187,3022,6232
9188,3022,6232
9189,3023,6233
9190,3023,6234
9191,3024,6235
9192,3024,6236
9193,3025,6236
9194,3025,6237
9195,3025,6238
9196,3026,6239
9197,3027,6239
9198,3027,6239
9199,3027,6239
9200,3028,6239
9201,3028,6239
9202,3028,6240
9203,3028,6241
9204,3028,6242
9205,3028,6243
9206,3029,6244
9207,3030,6245
9208,3031,6246
9209,3032,6247
9210,3032,6248
9211,3032,6248
9212,3033,6249
9213,3033,6250
9214,3033,6251
9215,3033,6252
9216,3034,6253
9217,3034,6254
9218,3034,6254
9219,3034,6255
9220,3034,6256
9221,3034,6257
9222,3035,6258
9223,3035,6258
9224,3036,6259
9225,3036,6259
9226,3036,6259
9227,3036,6260
9228,3036,6261
9229,3036,6262
9230,3036,6263
9231,3037,6263
9232,3038,6264
9233,3038,6264
9234,3038,6264
9235,3038,6265
9236,3039,6266
9237,3040,6266
9238,3040,6266
9239,3040,6266
9240,3041,6266
9241,3041,6267
9242,3042,6267
9243,3043,6268
9244,3043,6269
9245,3044,6270
9246,3044,6270
9247,3044,6271
9248,3045,6271
9249,3046,6272
9250,3046,6273
9251,3047,6274
9252,3048,6275
9253,3049,6275
9254,3049,6275
9255,3049,6275
9256,3049,6276
9257,3050,6277
9258,3051,6277
9259,3051,6277
9260,3052,6278
9261,3053,6278
9262,3053,6278
9263,3054,6279
9264,3055,6280
9265,3055,6281
9266,3055,6282
9267,3055,6283
9268,3055,6284
9269,3055,6284
9270,3055,6285
9271,3055,6286
9272,3055,6287
9273,3056,6288
9274,3056,6289
9275,3056,6289
9276,3057,6290
9277,3058,6291
9278,3058,6292
9279,3058,6292
9280,3059,6292
9281,3059,6292
9282,3059,6292
9283,3059,6293
9284,3059,6293
9285,3060,6294
9286,3061,6295
9287,3062,6296
9288,3063,6296
9289,3063,6297
9290,3063,6297
9291,3064,6297
9292,3064,6298
9293,3065,6299
9294,3066,6300
9295,3067,6301
9296,3068,6301
9297,3068,6302
9298,3068,6303
9299,3069,6304
9300,3069,6305
9301,3070,6305
9302,3070,6305
9303,3070,6305
9304,3070,6306
9305,3070,6306
9306,3070,6306
9307,3070,6307
9308,3070,6307
9309,3070,6308
9310,3070,6308
9311,3070,6308
9312,3070,6308
9313,3070,6309
9314,3070,6310
9315,3071,6311
9316,3072,6312
9317,3072,6313
9318,3073,6314
9319,3073,6315
9320,3073,6315
9321,3073,6316
9322,3074,6317
9323,3074,6317
9324,3074,6318
9325,3075,6319
9326,3075,6320
9327,3075,6321
9328,3075,6322
9329,3075,6322
9330,3076,6323
9331,3076,6323
9332,3076,6324
9333,3076,6324
9334,3077,6325
9335,3077,6326
9336,3077,6326
9337,3077,6326
9338,3077,6326
9339,3077,6326
9340,3078,6327
9341,3078,6327
9342,3078,6327
9343,3079,6328
9344,3079,6329
9345,3080,6330
9346,3080,6331
9347,3080,6332
9348,3080,6333
9349,3080,6333
9350,3080,6333
9351,3080,6334
9352,3080,6335
9353,3080,6336
9354,3080,6337
9355,3081,6338
9356,3081,6339
9357,3081,6339
9358,3082,6340
9359,3082,6340
9360,3082,6341
9361,3082,6341
9362,3082,6341
9363,3082,6342
9364,3082,6343
9365,3082,6344
9366,3082,6344
9367,3082,6345
9368,3083,6346
9369,3083,6346
9370,3083,6347
9371,3084,6348
9372,3085,6349
9373,3085,6350
9374,3086,6350
9375,3086,6351
9376,3086,6351
9377,3086,6352
9378,3087,6353
9379,3088,6353
9380,3089,6354
9381,3089,6355
9382,3090,6356
9383,3090,6357
9384,3090,6357
9385,3090,6358
9386,3091,6359
9387,3091,6360
9388,3091,6361
9389,3092,6361
9390,3093,6362
9391,3093,6363
9392,3093,6364
9393,3093,6364
9394,3093,6365
9395,3093,6366
9396,3093,6367
9397,3093,6368
9398,3093,6369
9399,3094,6369
9400,3094,6369
9401,3094,6370
9402,3095,6371
9403,3096,6371
9404,3097,6371
9405,3098,6372
9406,3098,6372
9407,3098,6373
9408,3099,6374
9409,3100,6375
9410,3100,6376
9411,3100,6377
9412,3101,6378
9413,3101,6379
9414,3101,6380
9415,3101,6380
9416,3102,6381
9417,3102,6382
9418,3102,6383
9419,3103,6383
9420,3103,6383
9421,3103,6383
9422,3103,6383
9423,3103,6384
9424,3103,6384
9425,3103,6385
9426,3103,6386
9427,3104,6387
9428,3104,6387
9429,3105,6388
9430,3105,6388
9431,3106,6388
9432,3107,6389
9433,3107,6389
9434,3107,6390
9435,3108,6391
9436,3108,6392
9437,3108,6393
9438,3108,6394
9439,3108,6395
9440,3109,6396
9441,3110,6396
9442,3111,6396
9443,3111,6397
9444,3111,6397
9445,3111,6397
9446,3112,6398
9447,3112,6399
9448,3112,6399
9449,3113,6400
9450,3113,6401
9451,3114,6401
9452,3114,6401
9453,3114,6402
9454,3114,6402
9455,3114,6403
9456,3115,6403
9457,3115,6403
9458,3115,6404
9459,3115,6405
9460,3115,6405
9461,3115,6405
9462,3115,6406
9463,3115,6406
9464,3115,6407
9465,3115,6408
9466,3115,6409
9467,3116,6409
9468,3116,6410
9469,3116,6410
9470,3116,6411
9471,3117,6411
9472,3118,6412
9473,3118,6412
9474,3119,6413
9475,3119,6414
9476,3119,6415
9477,3119,6416
9478,3119,6417
9479,3120,6418
9480,3120,6418
9481,3120,6418
9482,3120,6419
9483,3120,6420
9484,3121,6421
9485,3121,6422
9486,3121,6422
9487,3121,6422
9488,3121,6423
9489,3122,6424
9490,3123,6424
9491,3123,6425
9492,3123,6426
9493,3123,6426
9494,3123,6427
9495,3123,6427
9496,3123,6428
9497,3123,6429
9498,3123,6429
9499,3123,6430
9500,3123,6431
9501,3123,6431
9502,3123,6432
9503,3123,6433
9504,3123,6434
9505,3124,6435
9506,3125,6436
9507,3125,6437
9508,3126,6438
9509,3126,6439
9510,3126,6440
9511,3126,6441
9512,3126,6441
9513,3127,6442
9514,3127,6443
9515,3128,6444
9516,3128,6445
9517,3129,6445
9518,3130,6446
9519,3131,6446
9520,3131,6447
9521,3131,6448
9522,3132,6448
9523,3132,6449
9524,3132,6450
9525,3132,6451
9526,3132,6451
9527,3132,6452
9528,3132,6453
9529,3132,6453
9530,3133,6454
9531,3133,6455
9532,3133,6456
9533,3134,6457
9534,3135,6458
9535,3135,6459
9536,3135,6459
9537,3136,6459
9538,3136,6459
9539,3136,6460
9540,3137,6460
9541,3138,6460
9542,3138,6460
9543,3138,6461
9544,3138,6461
9545,3139,6461
9546,3139,6462
9547,3139,6462
9548,3139,6463
9549,3140,6464
9550,3140,6465
9551,3141,6465
9552,3141,6466
9553,3141,6467
9554,3141,6468
9555,3141,6468
9556,3141,6469
9557,3141,6469
9558,3142,6470
9559,3142,6470
9560,3143,6470
9561,3144,6470
9562,3144,6471
9563,3144,6472
9564,3145,6473
9565,3145,6474
9566,3146,6475
9567,3146,6475
9568,3147,6475
9569,3147,6476
9570,3148,6477
9571,3148,6477
9572,3148,6478
9573,3148,6479
9574,3149,6480
9575,3149,6480
9576,3149,6480
9577,3149,6481
9578,3150,6482
9579,3151,6483
9580,3152,6484
9581,3152,6484
9582,3152,6485
9583,3153,6486
9584,3153,6487
9585,3153,6488
9586,3153,6489
9587,3154,6490
9588,3154,6491
9589,3154,6492
9590,3154,6493
9591,3154,6494
9592,3154,6495
9593,3154,6496
9594,3155,6496
9595,3155,6497
9596,3155,6497
9597,3155,6497
9598,3155,6498
9599,3155,6499
9600,3155,6499
9601,3155,6500
9602,3156,6500
9603,3156,6501
9604,3156,6501
9605,3157,6502
9606,3158,6503
9607,3158,6504
9608,3158,6505
9609,3158,6505
9610,3158,6505
9611,3158,6506
9612,3159,6507
9613,3160,6507
9614,3160,6508
9615,3161,6509
9616,3161,6509
9617,3162,6510
9618,3162,6511
9619,3162,6512
9620,3162,6512
9621,3162,6513
9622,3162,6514
9623,3162,6515
9624,3162,6515
9625,3163,6516
9626,3163,6516
9627,3163,6516
9628,3164,6517
9629,3164,6518
9630,3164,6519
9631,3164,6520
9632,3164,6521
9633,3164,6522
9634,3165,6522
9635,3166,6523
9636,3166,6524
9637,3166,6525
9638,3166,6526
9639,3166,6526
9640,3166,6527
9641,3167,6528
9642,3167,6528
9643,3167,6528
9644,3167,6528
9645,3167,6528
9646,3167,6529
9647,3167,6530
9648,3167,6531
9649,3168,6532
9650,3169,6532
9651,3169,6532
9652,3169,6533
9653,3169,6533
9654,3169,6534
9655,3169,6534
9656,3170,6534
9657,3170,6535
9658,3171,6535
9659,3171,6535
9660,3172,6536
9661,3172,6537
9662,3173,6537
9663,3173,6537
9664,3173,6537
9665,3173,6538
9666,3173,6538
9667,3173,6538
9668,3173,6539
9669,3173,6540
9670,3174,6540
9671,3174,6541
9672,3174,6541
9673,3174,6542
9674,3174,6543
9675,3174,6544
9676,3175,6545
9677,3175,6546
9678,3175,6546
9679,3175,6547
9680,3175,6548
9681,3175,6548
9682,3175,6549
9683,3176,6549
9684,3176,6549
9685,3177,6550
9686,3178,6551
9687,3179,6552
9688,3179,6553
9689,3179,6553
9690,3179,6553
9691,3180,6554
9692,3181,6555
9693,3182,6556
9694,3183,6557
9695,3183,6558
9696,3183,6559
9697,3183,6559
9698,3183,6559
9699,3183,6560
9700,3183,6561
9701,3183,6562
9702,3184,6563
9703,3185,6564
9704,3186,6565
9705,3186,6565
9706,3187,6566
9707,3188,6566
9708,3188,6566
9709,3189,6567
9710,3190,6567
9711,3190,6568
9712,3191,6568
9713,3191,6568
9714,3192,6568
9715,3192,6569
9716,3192,6570
9717,3192,6571
9718,3192,6572
9719,3192,6573
9720,3192,6574
9721,3192,6574
9722,3193,6575
9723,3193,6576
9724,3194,6576
9725,3194,6577
9726,3194,6578
9727,3194,6579
9728,3195,6580
9729,3195,6581
9730,3195,6582
9731,3195,6582
9732,3195,6583
9733,3195,6584
9734,3196,6584
9735,3196,6584
9736,3196,6585
9737,3196,6586
9738,3196,6587
9739,3197,6588
9740,3198,6589
9741,3198,6590
9742,3198,6590
9743,3199,6591
9744,3199,6591
9745,3199,6591
9746,3199,6592
9747,3199,6593
9748,3199,6593
9749,3199,6594
9750,3200,6595
9751,3200,6596
9752,3200,6597
9753,3201,6598
9754,3202,6598
9755,3202,6599
9756,3202,6600
9757,3203,6601
9758,3204,6602
9759,3204,6603
9760,3204,6604
9761,3205,6605
9762,3206,6606
9763,3207,6606
9764,3208,6607
9765,3208,6608
9766,3208,6609
9767,3209,6609
9768,3209,6610
9769,3209,6611
9770,3209,6611
9771,3210,6611
9772,3211,6612
9773,3211,6613
9774,3211,6614
9775,3212,6614
9776,3212,6614
9777,3213,6614
9778,3214,6614
9779,3214,6615
9780,3214,6616
9781,3215,6617
9782,3216,6617
9783,3216,6618
9784,3216,6619
9785,3216,6620
9786,3217,6621
9787,3217,6622
9788,3217,6623
9789,3217,6624
9790,3217,6624
9791,3217,6625
9792,3217,6626
9793,3218,6626
9794,3218,6627
9795,3218,6628
9796,3218,6628
9797,3219,6629
9798,3219,6630
9799,3219,6630
9800,3219,6631
9801,3219,6632
9802,3219,6633
9803,3220,6634
9804,3221,6635
9805,3221,6636
9806,3221,6636
9807,3221,6636
9808,3222,6637
9809,3222,6637
9810,3222,6637
9811,3223,6638
9812,3224,6638
9813,3225,6638
9814,3226,6638
9815,3226,6639
9816,3226,6640
9817,3226,6641
9818,3227,6642
9819,3228,6643
9820,3229,6644
9821,3230,6645
9822,3230,6645
9823,3230,6646
9824,3231,6646
9825,3231,6647
9826,3231,6648
9827,3231,6649
9828,3231,6650
9829,3232,6651
9830,3232,6651
9831,3232,6651
9832,3232,6652
9833,3233,6653
9834,3233,6653
9835,3233,6654
9836,3233,6654
9837,3234,6655
9838,3235,6655
9839,3235,6655
9840,3236,6656
9841,3236,6657
9842,3236,6658
9843,3236,6659
9844,3237,6659
9845,3238,6659
9846,3238,6659
9847,3239,6660
9848,3239,6660
9849,3240,6661
9850,3240,6661
9851,3241,6661
9852,3241,6662
9853,3242,6662
9854,3243,6663
9855,3243,6664
9856,3243,6665
9857,3243,6665
9858,3243,6666
9859,3243,6667
9860,3243,6667
9861,3244,6667
9862,3244,6668
9863,3244,6669
9864,3245,6669
9865,3245,6670
9866,3245,6670
9867,3245,6671
9868,3246,6672
9869,3246,6672
9870,3246,6672
9871,3246,6673
9872,3246,6674
9873,3246,6675
9874,3247,6676
9875,3247,6676
9876,3247,6676
9877,3247,6677
9878,3248,6678
9879,3248,6679
9880,3249,6680
9881,3249,6681
9882,3250,6682
9883,3250,6683
9884,3250,6684
9885,3251,6685
9886,3251,6685
9887,3251,6686
9888,3251,6686
9889,3252,6686
9890,3253,6687
9891,3253,6688
9892,3253,6688
9893,3254,6689
9894,3255,6690
9895,3256,6690
9896,3256,6690
9897,3257,6691
9898,3258,6691
9899,3258,6692
9900,3259,6693
9901,3260,6694
9902,3260,6695
9903,3261,6695
9904,3261,6695
9905,3262,6696
9906,3262,6697
9907,3263,6698
9908,3263,6698
9909,3263,6699
9910,3263,6700
9911,3263,6700
9912,3264,6701
9913,3265,6702
9914,3266,6703
9915,3266,6703
9916,3267,6703
9917,3267,6704
9918,3267,6705
9919,3267,6706
9920,3268,6706
9921,3268,6707
9922,3268,6708
9923,3269,6709
9924,3269,6710
9925,3269,6711
9926,3270,6712
9927,3270,6713
9928,3271,6714
9929,3272,6715
